ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,helo,mailfrom,rcptto,date,from,to,cc,reply_to,msg_id,in_reply_to,subject,x_originating_ip,first_received,second_received,last_reply,path,user_agent,tls,fuids,is_webmail,headers1,headers2,headers3,headers4,headers5,headers6,headers7,headers8,headers9,headers10,headers11,headers12,headers13
2024-09-23T17:46:18-0600,CXXNCF4AMLtnXvJZhe,192.168.1.100,1084,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Complete ASAP by COB,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FSNDvr38yXgeFtqTjj,F,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,x-originating-ip: 8.8.8.8,Subject: Complete ASAP by COB
2024-09-23T17:46:18-0600,Crikml1N9z7WCAAd2c,192.168.1.100,1074,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Complete ASAP by COB,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FZld1h3Tsp3mbHBYk7,F,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,x-originating-ip: 8.8.8.8,Subject: Complete ASAP by COB
2024-09-23T17:46:18-0600,CqjALW1S6fVk6qS9Nh,192.168.1.100,1054,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Account Security Alert,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FCTT5Gcsr4ctauz2,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,From: clever-nova-invoices@attacker.com,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Subject: Account Security Alert,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,x-originating-ip: 8.8.8.8,To: victim@clever-nova.com,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,Return-Path: <malicious@gmail.com>
2024-09-23T17:46:18-0600,CEyvu4g6N5USmDEEj,192.168.1.100,1034,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Important Notice,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FalwJC4TAszjOSPm42,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,From: clever-nova-invoices@attacker.com,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Subject: Important Notice,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,x-originating-ip: 8.8.8.8,To: victim@clever-nova.com,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,Return-Path: <malicious@gmail.com>
2024-09-23T17:46:18-0600,CCB85t4IPplaZhMMdf,192.168.1.100,1024,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Urgent Update,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FCUHIn3hCF2EIZAN41,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Urgent Update,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,x-originating-ip: 8.8.8.8,To: victim@clever-nova.com,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,Return-Path: <malicious@gmail.com>
2024-09-23T17:46:18-0600,CKe9oE1w7Uos34bQ58,192.168.1.100,1204,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Complete ASAP by COB,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FYv2bY1vDxwzyEO0O6,F,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,x-originating-ip: 8.8.8.8,Subject: Complete ASAP by COB
2024-09-23T17:42:23-0600,CQFZ1a2yvop5Ddk3El,10.11.75.222,1984,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FGrFS02Mzah5vLMOE7,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============3200919780072049035==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:23-0600,CWBD034OZuqFrI8Myf,10.11.75.222,1974,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FuO8dc4vHMNHWaF8Vl,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""","Content-Type: multipart/mixed; boundary=""===============7330723004928266568==""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:22-0600,C3vbLi1TohINmIdw8g,10.11.75.222,1944,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F5EeBm32c27dsBiPIl,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""","Content-Type: multipart/mixed; boundary=""===============9027183953034793211==""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:22-0600,C5CvdoL2toaJpbMl3,10.11.75.222,1924,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F8GHcF1pSPP3Ay2Ta7,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============4981130539713788511==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:23-0600,CKPgCi82oGXPfEnI8,10.11.75.222,1964,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FK3vurtcdsMyA0Gj,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============0803187740824176631==""",To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:21-0600,CsaVc34Wfyp9JKrpK8,10.11.75.222,1904,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FG9UM03he0K9NqmIr3,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============5461349738360492370==""",To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:21-0600,CX7iAI1pdh2bqpuhn8,10.11.75.222,1884,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F3y2YC2vqjzpBSarTa,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============7538259297841543063==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:20-0600,CYnFhu1WUXMOdM7FD6,10.11.75.222,1844,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F5priM2dVUBQPe3hSk,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============8682900643571127783==""",To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:20-0600,CFXELO137znVyCKqv1,10.11.75.222,1824,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F2o4674oNAPy9sTsg2,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============6486954068161272003==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:20-0600,CCI4jUtePA3PsDt4b,10.11.75.222,1814,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FAqGWreu8r2BfQ9y,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============3477399093940183610==""",To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:20-0600,CtYAEK2JTH6hbVOWQ2,10.11.75.222,1804,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FTqUBW1sqVSCw7cSEi,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============4272653602625764007==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:20-0600,Cyu6hj3SUcoc7eoQy3,10.11.75.222,1784,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FoVGAY8UMnSX8NuE1,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============9023463825907532909==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:19-0600,Cr7Hey1OjajbT0FxBi,10.11.75.222,1764,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FHGoSCe5TT3QiMMo1,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============3141397825160233025==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:22-0600,C4RD13mPrZnK2Ht8l,10.11.75.222,1914,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,Fxr0La1l1AByvzfsNh,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,"Content-Type: multipart/mixed; boundary=""===============7584112401312576772==""",,,,,
2024-09-23T17:42:19-0600,C8n1h342XSrUbyiwkh,10.11.75.222,1744,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,F4gG7LozVA9kzLPU6,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""","Content-Type: multipart/mixed; boundary=""===============5728009883160439210==""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:19-0600,CLSGvr3sLVeRWWwzF4,10.11.75.222,1734,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FG35Vb4hhf3IqJZkCj,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============9128553345674426789==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:46:18-0600,Cw5brm4weYIVwItYg6,192.168.1.100,1064,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Due Immediately!,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FRojqskhkNg1jxobe,F,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Subject: Due Immediately!,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,x-originating-ip: 8.8.8.8,To: victim@clever-nova.com,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,Return-Path: <malicious@gmail.com>
2024-09-23T17:42:18-0600,CImgKk1eR0ZP54zPa1,10.11.75.222,1704,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FlVqPc1l3FfnCusYv,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,"Content-Type: multipart/mixed; boundary=""===============7357492780916087735==""",,,,,
2024-09-23T17:42:23-0600,CdDGEp3NG794EU4Nki,10.11.75.222,1994,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FNkzu72FIMPBpwcZt2,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============8614280807741521335==""",To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:18-0600,CF7EuPODWzXRtw7j,10.11.75.222,1694,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FEsoaU10edzsdVdXg7,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============1306878609892575499==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:18-0600,CwUMMo1xGM2OGyRHb9,10.11.75.222,1684,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,Fncpsw1ZmB8LIrTqY7,F,MIME-Version: 1.0,From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============2354751563316026508==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:18-0600,CYPJfi2CVowSXzaIAj,10.11.75.222,1674,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FhStyG5FR74pekiRk,F,MIME-Version: 1.0,From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,"Content-Type: multipart/mixed; boundary=""===============5774665512609730338==""",Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:46:18-0600,CD3pRYbBLWjzCzah,192.168.1.100,1194,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Complete ASAP by COB,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FtkaXK3utHuFpJjwHb,F,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,x-originating-ip: 8.8.8.8,Subject: Complete ASAP by COB
2024-09-23T17:42:18-0600,CJ5BVk3JtPfkwmmQu4,10.11.75.222,1664,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FcxuaX2YWkUJ4t6K18,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============8557516044331693263==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:46:18-0600,CXZlpz3utgAsjDXy44,192.168.1.100,1174,192.168.1.200,25,1,clever-nova,spoofed@clever-nova,victim@clever-nova,-,clever-nova-invoices@attacker.com,victim@clever-nova.com,-,-,-,-,Complete ASAP by COB,8.8.8.8,from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed, 22 Sep 2024 10:21:00 -0700,from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed, 22 Sep 2024 10:20:30 -0700,-,192.168.1.200,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,F,FaWSUQ7IYKT0Jdfuc,F,From: clever-nova-invoices@attacker.com,Authentication-Results: spf=fail smtp.mailfrom=attacker.com; clever-nova.com;,To: victim@clever-nova.com,Return-Path: <malicious@gmail.com>,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\x2c like Gecko) Chrome/91.0.4472.124 Safari/537.36 OWA/15.1.225.42,Received: from mx.google.com by west-gateapartments.com with SMTP id abc123456; Wed\x2c 22 Sep 2024 10:20:30 -0700,Received: from protection.mail.outlook.com by mx.google.com with SMTP id def789012; Wed\x2c 22 Sep 2024 10:21:00 -0700,x-originating-ip: 8.8.8.8,Subject: Complete ASAP by COB
2024-09-23T17:42:21-0600,CD6yN14WA160BQTmti,10.11.75.222,1874,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,Frd7UPZ8DhHVpHB3,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""","Content-Type: multipart/mixed; boundary=""===============7130600098208039146==""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
2024-09-23T17:42:18-0600,Cap1XkwHvHZ4Q3yo6,10.11.75.222,1644,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FYkmIQ1TvG0OmfRIH5,F,MIME-Version: 1.0,To: victim@victim-org.com,From: evil@evil-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,"Content-Type: multipart/mixed; boundary=""===============4403877027893050379==""",,,,,
2024-09-23T17:42:17-0600,CLKjwoWGPgy1HoSW2,10.11.75.222,1594,10.11.76.25,25,1,evil.org,evil@evil-org.com,victim@victim-org.com,-,evil@evil-org.com,victim@victim-org.com,-,-,-,-,Important Security Update,-,-,-,250 OK,10.11.76.25,10.11.75.222,-,F,FsLpbi1kAYsA5GOSJ6,F,MIME-Version: 1.0,"Content-Type: multipart/mixed; boundary=""===============8747499319818279636==""",From: evil@evil-org.com,To: victim@victim-org.com,"Content-Type: text/plain; charset=""us-ascii""",Subject: Important Security Update,Content-Transfer-Encoding: 7bit,,,,,
